tripID_,deviceID_,acceleration_mean,acceleration_std,gps_speed_max,gps_speed_mean,gps_speed_std,battery_mean,rpm_mean,rpm_max,speed_mean,tPos_mean,hard_brake_mean,high_speed_mean,high_throttle_mean,aggressive_acceleration_mean,inefficient_driving_mean,excessive_idling_mean,fuel_efficiency_mean,PCA1,PCA2,cluster
752,43,0.2184115523465704,12.534839131289901,27.7,9.134657039711191,8.99448239394399,11.346164259927797,918.1083032490975,2338.0,16.649819494584836,14.281871593402705,0.11913357400722022,0.0,0.0,0.12815884476534295,0.0,0.15703971119133575,1.7104502495839404,1.174717020599092,1.2652288540768994,2
752,53,0.0,1.7125576536357485,38.0,8.834251497005988,8.049825385536796,0.0,881.9170658682634,2099.25,14.722155688622754,5.173183045673359,0.029940119760479042,0.0,0.0,0.03473053892215569,0.0,0.3772455089820359,0.0,0.0899632641885274,-0.9207293261805184,1
753,43,0.0,1.0718844015157447,14.5,1.5612732095490718,3.1714293831130655,6.844562334217507,469.3448275862069,2123.0,2.6684350132625996,7.231497373485204,0.013262599469496022,0.0,0.0,0.010610079575596816,0.0,0.5225464190981433,2.559641923463605,-1.487124555071522,-0.057715483553168946,1
753,53,-1.6218637992831542,11.549690729431221,42.4,9.188530465949821,7.725418721691502,0.0,886.8664874551971,1746.5,15.471326164874553,5.369316185255465,0.15949820788530467,0.0,0.0,0.08781362007168458,0.0,0.35304659498207885,0.0,0.4450496271853229,-0.09298610282837051,1
754,53,0.0,1.614151551765667,58.7,9.622339304531085,10.138951626844953,0.0,893.3948893572182,1928.25,14.407797681770285,5.422426083183537,0.029504741833508957,0.0,0.0,0.02107481559536354,0.0,0.3498419388830348,0.0,0.6096703732962743,-1.132396062095385,1
755,43,0.0,0.4885520725286266,1.4,0.06352459016393443,0.26172401551669894,5.1313524590163935,452.6967213114754,1695.0,0.1598360655737705,5.70877531340405,0.0,0.0,0.0,0.0,0.0,0.6475409836065574,0.0,-2.2688839431236985,-0.19765018913861768,1
755,53,0.40384615384615385,3.722192425363277,44.1,6.328779840848806,7.218554713599054,0.0,868.5935013262599,1858.25,10.875994694960212,3.5158891142663964,0.03183023872679045,0.0,0.0,0.05702917771883289,0.0,0.5212201591511937,0.0,-0.12376016750005053,-1.049291341242746,1
756,43,-3.7076023391812867,16.845907186117596,15.8,3.3719298245614038,4.471100182517193,6.969736842105263,483.4970760233918,2461.0,4.894736842105263,8.320146772159157,0.19298245614035087,0.0,0.0,0.1695906432748538,0.0,0.49122807017543857,1.561740495638522,-0.6042586618307464,1.2253928806107321,2
756,53,1.1235584843492588,5.2986288022733,26.7,4.284349258649094,5.980049521020428,0.0,772.9332784184514,1735.75,7.217462932454695,3.098491455890429,0.042833607907743,0.0,0.0,0.11532125205930807,0.0,0.6705107084019769,0.0,-0.691207439546261,-0.9475216509771286,1
757,43,-2.7110091743119265,7.774048658353275,13.6,1.6809633027522934,2.741906374070321,9.637614678899082,586.7866972477065,1933.0,2.4288990825688073,9.953228998021228,0.13073394495412843,0.0,0.0,0.0,0.0,0.32339449541284404,4.747212279379938,-1.148777071683074,1.2614199181688988,2
